IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
I21302	BA-N	M	1922.0	England_LIA	754414	0.164094	0.313480	0.522426
I21303	BA-N	F	1995.0	England_LIA	456122	0.198099	0.287572	0.514330
I21315	BA-N	M	2043.0	England_LIA	86341	0.186406	0.310584	0.503010
I27379	BA-N	M	2068.0	England_LIA	744921	0.190028	0.322412	0.487560
I5365	BA-N	F	1960.0	England_LIA	116175	0.157710	0.306775	0.535515
I14359	BA-N	M	2000.0	England_LIA_1d.rel.I14360	17184	0.205842	0.326166	0.467993
I19869	BA-N	F	2043.0	England_LIA_daughter.I19870	734792	0.180911	0.306263	0.512826
I17017	BA-N	F	2051.0	England_LIA_highEEF	793162	0.175215	0.389886	0.434899
I19588	BA-N	F	2027.0	England_LIA_lc	11725	0.216895	0.270021	0.513084
I14360	BA-N	F	1984.0	England_LIA_o	496677	0.164005	0.290318	0.545677
I20615	BA-N	F	1786.0	England_Roman	490980	0.149209	0.228859	0.621932
I14352	BA-N	F	2048.0	England_LIA_sister.I14351	535606	0.179357	0.251978	0.568665
I13710	BA-N	M	3252.0	England_MBA	230342	0.201779	0.271650	0.526571
I13714	BA-N	M	3423.0	England_MBA	802687	0.193856	0.234484	0.571660
I16403	BA-N	M	3425.0	England_MBA	417757	0.179140	0.229791	0.591069
I16454	BA-N	M	3162.0	England_MBA	573481	0.160848	0.244030	0.595121
I16616	BA-N	F	3273.0	England_MBA	15641	0.238034	0.206244	0.555722
I19857	BA-N	M	3423.0	England_MBA	672567	0.195665	0.317414	0.486922
I19858	BA-N	M	3429.0	England_MBA	650598	0.195554	0.300452	0.503994
I19859	BA-N	M	3401.0	England_MBA	677305	0.205148	0.255885	0.538968
I19860	BA-N	F	3398.0	England_MBA	526340	0.202128	0.273882	0.523990
I19913	BA-N	F	3271.0	England_MBA	671645	0.198633	0.272524	0.528843
I19915	BA-N	F	3422.0	England_MBA	769332	0.188381	0.242460	0.569159
I2448	BA-N	M	3200.0	England_MBA	490898	0.194033	0.243775	0.562191
I2639	BA-N	F	3430.0	England_MBA	579268	0.195545	0.246212	0.558243
I3082	BA-N	M	3386.0	England_MBA	669422	0.201530	0.303093	0.495376
I7568	BA-N	F	3400.0	England_MBA	769062	0.204391	0.249736	0.545873
I7571	BA-N	M	3306.0	England_MBA	755787	0.196467	0.226505	0.577028
I7572	BA-N	M	3380.0	England_MBA	640896	0.185772	0.248585	0.565643
I7574	BA-N	F	3271.0	England_MBA	788671	0.202010	0.236712	0.561278
I7575	BA-N	M	3107.0	England_MBA	787362	0.185249	0.271721	0.543030
I7577	BA-N	M	3198.0	England_MBA	762452	0.212573	0.272206	0.515222
I7578	BA-N	F	3080.0	England_MBA	775281	0.211308	0.252935	0.535757
I7626	BA-N	F	3231.0	England_MBA	767749	0.188529	0.234083	0.577388
I7627	BA-N	F	3268.0	England_MBA	779682	0.188771	0.263529	0.547700
I7640	BA-N	M	3307.0	England_MBA	784413	0.192172	0.213766	0.594062
I13716	BA-S	F	3223.0	England_MBA_highEEF	857617	0.174221	0.434279	0.391499
I2458	BA-N	F	3331.0	England_MBA_highEEF	812154	0.201255	0.303313	0.495433
I13618	BA-S	F	3116.0	England_MBA_lc	6749	0.172730	0.230016	0.597253
I7580	BA-N	F	3087.0	England_MBA_lowEEF	769760	0.214729	0.212954	0.572317
I7579	BA-N	F	3349.0	England_MBA_sister.I7580	765119	0.200460	0.223697	0.575842
I3025	HG	F	9257.0	England_Mesolithic	91950	0.999980	0.000010	0.000010
I6745	HG	F	10546.0	England_Mesolithic	87550	0.999980	0.000010	0.000010
I6767	HG	M	10280.0	England_Mesolithic	758935	0.999977	0.000013	0.000010
I6767.SG	HG	M	10280.0	England_Mesolithic.SG	1089198	0.999980	0.000010	0.000010
I11146	BA-N	M	2250.0	England_MIA	156478	0.194695	0.282830	0.522475
I11147	BA-N	F	2241.0	England_MIA	785069	0.189043	0.277368	0.533589
I11148	BA-N	F	2292.0	England_MIA	779606	0.169171	0.278340	0.552489
I11150	BA-N	M	2227.0	England_MIA	770283	0.197592	0.287135	0.515272
I11151	BA-N	M	2227.0	England_MIA	764914	0.176131	0.286802	0.537068
I11153	BA-N	M	2285.0	England_MIA	789690	0.180633	0.283995	0.535372
I11156	BA-N	M	2229.0	England_MIA	781451	0.161916	0.311640	0.526444
I11997	BA-N	M	2227.0	England_MIA	857489	0.171156	0.270874	0.557970
I12770	BA-N	F	2225.0	England_MIA	820136	0.190791	0.280116	0.529092
I12771	BA-N	M	2326.0	England_MIA	834383	0.157438	0.248427	0.594135
I12775	BA-N	M	2225.0	England_MIA	790135	0.173139	0.260270	0.566592
I12778	BA-N	M	2230.0	England_MIA	838659	0.188795	0.246623	0.564582
I13615	BA-N	M	2250.0	England_MIA	691169	0.183396	0.299287	0.517317
I13680	BA-N	M	2224.0	England_MIA	409857	0.175946	0.266959	0.557095
I13685	BA-N	F	2265.0	England_MIA	709638	0.156726	0.272568	0.570705
I13687	BA-N	F	2222.0	England_MIA	780996	0.178555	0.262840	0.558606
I13717	BA-N	F	2259.0	England_MIA	819241	0.159110	0.304658	0.536232
I13727	BA-N	F	2243.0	England_MIA	845660	0.147406	0.274711	0.577883
I13728	BA-N	M	2227.0	England_MIA	830245	0.199456	0.293016	0.507527
I13729	BA-N	F	2350.0	England_MIA	824468	0.198456	0.280835	0.520709
I13730	BA-N	M	2237.0	England_MIA	805526	0.150971	0.298154	0.550875
I13731	BA-N	M	2246.0	England_MIA	835145	0.184306	0.238004	0.577690
I13732	BA-N	M	2269.0	England_MIA	550475	0.190995	0.278009	0.530996
I14347	BA-N	M	2224.0	England_MIA	733104	0.227373	0.258782	0.513845
I14348	BA-N	F	2222.0	England_MIA	712013	0.191911	0.277849	0.530239
I14380	BA-N	M	2235.0	England_MIA	795626	0.182967	0.295227	0.521806
I14549	BA-N	F	2267.0	England_MIA	450985	0.165542	0.287072	0.547386
I14551	BA-N	F	2349.0	England_MIA	745500	0.182804	0.320518	0.496678
I14800	BA-N	M	2228.0	England_MIA	706613	0.206190	0.329100	0.464711
I14801	BA-N	F	2214.0	England_MIA	694933	0.183315	0.292985	0.523700
I14802	BA-N	F	2247.0	England_MIA	347308	0.193617	0.299252	0.507131
I14804	BA-N	F	2233.0	England_MIA	732685	0.171687	0.247861	0.580452
I14806	BA-N	F	2230.0	England_MIA	43244	0.184917	0.216613	0.598469
I14807	BA-N	M	2241.0	England_MIA	607646	0.173120	0.258220	0.568660
I14808	BA-N	F	2274.0	England_MIA	348420	0.173974	0.324669	0.501358
I14858	BA-N	F	2254.0	England_MIA	714547	0.186235	0.286095	0.527671
I14859	BA-N	M	2227.0	England_MIA	697596	0.171650	0.315225	0.513125
I14860	BA-N	F	2231.0	England_MIA	779064	0.168564	0.301083	0.530353
I14863	BA-N	F	2225.0	England_MIA	789111	0.182673	0.263787	0.553540
I14866	BA-N	M	2226.0	England_MIA	734499	0.199301	0.289917	0.510782
I16591	BA-N	M	2311.0	England_MIA	194863	0.138051	0.283849	0.578100
I16592	BA-N	M	2231.0	England_MIA	861618	0.183660	0.294819	0.521522
I16593	BA-N	F	2228.0	England_MIA	33893	0.201803	0.264365	0.533832
I16595	BA-N	F	2236.0	England_MIA	78235	0.164176	0.273340	0.562484
I16597	BA-N	M	2283.0	England_MIA	536808	0.174208	0.311649	0.514143
I16599	BA-N	M	2295.0	England_MIA	393514	0.190305	0.278418	0.531277
I16611	BA-N	M	2267.0	England_MIA	270061	0.176116	0.271091	0.552794
I17014	BA-N	M	2227.0	England_MIA	649932	0.182930	0.328026	0.489044
I17015	BA-N	F	2227.0	England_MIA	651365	0.185490	0.282415	0.532095
I17016	BA-N	M	2226.0	England_MIA	822083	0.167402	0.318264	0.514334
I17261	BA-N	M	2224.0	England_MIA	677918	0.165229	0.331157	0.503614
I19044	BA-N	M	2228.0	England_MIA	773647	0.182717	0.323997	0.493286
I19045	BA-N	M	2238.0	England_MIA	470797	0.174881	0.297889	0.527229
I19046	BA-N	M	2228.0	England_MIA	708582	0.164370	0.275860	0.559770
I19207	BA-N	M	2232.0	England_MIA	103197	0.195391	0.280272	0.524336
I19210	BA-N	F	2201.0	England_MIA	153262	0.180566	0.315266	0.504167
I19211	BA-N	M	2250.0	England_MIA	511988	0.190411	0.269008	0.540581
I19652	BA-N	F	2247.0	England_MIA	184919	0.186144	0.282138	0.531718
I19653	BA-N	M	2250.0	England_MIA	48985	0.204597	0.266599	0.528804
I19654	BA-N	F	2250.0	England_MIA	305129	0.188181	0.308523	0.503296
I19656	BA-N	M	2231.0	England_MIA	655231	0.190602	0.268046	0.541352
I19856	BA-N	F	2250.0	England_MIA	92491	0.162450	0.293211	0.544339
I19872	BA-N	F	2275.0	England_MIA	698524	0.183220	0.304724	0.512056
I19873	BA-N	M	2250.0	England_MIA	658916	0.185133	0.310372	0.504495
I19874	BA-N	F	2250.0	England_MIA	764428	0.183212	0.290456	0.526332
I19907	BA-N	F	2250.0	England_MIA	716135	0.162252	0.300022	0.537725
I19908	BA-N	F	2250.0	England_MIA	784441	0.168632	0.319522	0.511846
I19909	BA-N	M	2227.0	England_MIA	798285	0.191453	0.280974	0.527573
I19910	BA-N	F	2250.0	England_MIA	749559	0.176894	0.342647	0.480459
I19911	BA-N	M	2250.0	England_MIA	761825	0.168692	0.318288	0.513019
I19912	BA-N	F	2222.0	England_MIA	788638	0.183052	0.272101	0.544847
I19914	BA-N	F	2233.0	England_MIA	735791	0.156736	0.305514	0.537750
I20582	BA-N	F	2217.0	England_MIA	789630	0.169255	0.293429	0.537317
I20586	BA-N	M	2250.0	England_MIA	801972	0.163502	0.264048	0.572450
I20587	BA-N	M	2244.0	England_MIA	813594	0.173326	0.339615	0.487060
I20588	BA-N	M	2225.0	England_MIA	785699	0.173087	0.322575	0.504338
I20589	BA-N	M	2250.0	England_MIA	789554	0.174338	0.272416	0.553246
I20620	BA-N	F	2231.0	England_MIA	37366	0.170321	0.279593	0.550086
I20627	BA-N	F	2227.0	England_MIA	447951	0.154748	0.258607	0.586645
I20990	BA-N	F	2220.0	England_MIA	556147	0.179583	0.273115	0.547302
I21178	BA-N	F	2250.0	England_MIA	858050	0.178081	0.311483	0.510435
I21179	BA-N	F	2228.0	England_MIA	855411	0.183795	0.278389	0.537817
I21180	BA-N	M	2267.0	England_MIA	874088	0.181543	0.329195	0.489262
I21181	BA-N	M	2250.0	England_MIA	871760	0.156898	0.309938	0.533164
I21182	BA-N	M	2250.0	England_MIA	859468	0.182010	0.337871	0.480119
I21293	BA-N	F	2263.0	England_MIA	600547	0.185300	0.268089	0.546611
I3014	BA-N	F	2225.0	England_MIA	692421	0.169778	0.271532	0.558690
I3083	BA-N	M	2233.0	England_MIA	192895	0.177484	0.216041	0.606475
I7632	BA-N	M	2240.0	England_MIA	246143	0.170701	0.304415	0.524884
I14803	BA-N	M	2224.0	England_MIA_highEEF	324032	0.199822	0.409087	0.391090
I20583	BA-N	M	2233.0	England_MIA_highEEF	807961	0.185443	0.345097	0.469460
I11143	BA-N	M	2145.0	England_MIA_LIA	749240	0.166668	0.304127	0.529206
I11152	BA-N	M	2179.0	England_MIA_LIA	779018	0.213056	0.293037	0.493908
I11991	BA-N	M	2116.0	England_MIA_LIA	930349	0.175901	0.331366	0.492733
I11992	BA-N	M	2095.0	England_MIA_LIA	905964	0.168872	0.280891	0.550237
I11993	BA-N	F	2200.0	England_MIA_LIA	840904	0.181550	0.283251	0.535199
I11994	BA-N	F	2200.0	England_MIA_LIA	844743	0.156943	0.293398	0.549659
I12790	BA-N	F	2200.0	England_MIA_LIA	760117	0.172410	0.266114	0.561476
I12793	BA-N	M	2200.0	England_MIA_LIA	761091	0.192682	0.276545	0.530773
I12926	BA-N	M	2200.0	England_MIA_LIA	731694	0.201650	0.291698	0.506652
I13616	BA-N	F	2153.0	England_MIA_LIA	604159	0.190419	0.213809	0.595772
I13726	BA-N	M	2133.0	England_MIA_LIA	829520	0.201413	0.336946	0.461641
I14353	BA-N	M	2120.0	England_MIA_LIA	750515	0.158283	0.309059	0.532657
I14809	BA-N	M	2199.0	England_MIA_LIA	514793	0.194330	0.302122	0.503548
I14837	BA-N	F	2134.0	England_MIA_LIA	577293	0.177430	0.260430	0.562140
I16386	BA-N	F	2050.0	England_MIA_LIA	159813	0.149055	0.294658	0.556287
I16450	BA-N	M	2050.0	England_MIA_LIA	733971	0.187288	0.270728	0.541983
I16455	BA-N	M	2050.0	England_MIA_LIA	67338	0.164667	0.277223	0.558110
I16457	BA-N	F	2050.0	England_MIA_LIA	587839	0.165914	0.293088	0.540999
I16458	BA-N	M	2050.0	England_MIA_LIA	464079	0.178485	0.254445	0.567070
I16601	BA-N	F	2082.0	England_MIA_LIA	577710	0.186324	0.278026	0.535650
I16609	BA-N	M	2079.0	England_MIA_LIA	24848	0.207493	0.373327	0.419181
I16619	BA-N	M	2198.0	England_MIA_LIA	68299	0.167618	0.297573	0.534810
I17262	BA-N	F	2176.0	England_MIA_LIA	623053	0.182930	0.316329	0.500742
I17263	BA-N	F	2114.0	England_MIA_LIA	657386	0.193439	0.328335	0.478226
I17264	BA-N	M	2225.0	England_MIA_LIA	791282	0.180651	0.326000	0.493349
I17266	BA-N	F	2183.0	England_MIA_LIA	89627	0.201019	0.341538	0.457442
I17267	BA-N	F	2225.0	England_MIA_LIA	667444	0.199200	0.312431	0.488369
I19040	BA-N	F	2200.0	England_MIA_LIA	118425	0.177868	0.277065	0.545067
I19042	BA-N	F	2245.0	England_MIA_LIA	813006	0.170971	0.292694	0.536335
I19657	BA-N	F	2183.0	England_MIA_LIA	861259	0.178197	0.258211	0.563592
I19854	BA-N	F	2200.0	England_MIA_LIA	722063	0.196720	0.283016	0.520264
I19855	BA-N	M	2200.0	England_MIA_LIA	528260	0.198456	0.330726	0.470819
I20584	BA-N	F	2161.0	England_MIA_LIA	710379	0.194244	0.304692	0.501064
I20621	BA-N	F	2175.0	England_MIA_LIA	495355	0.158932	0.246259	0.594809
I20622	BA-N	M	2186.0	England_MIA_LIA	748925	0.174574	0.264566	0.560860
I20623	BA-N	F	2225.0	England_MIA_LIA	753849	0.164291	0.237247	0.598462
I20624	BA-N	M	2194.0	England_MIA_LIA	159637	0.177916	0.291891	0.530193
I20625	BA-N	M	2092.0	England_MIA_LIA	95919	0.162678	0.236542	0.600779
I20626	BA-N	M	2118.0	England_MIA_LIA	216362	0.177149	0.255909	0.566941
I20628	BA-N	M	2131.0	England_MIA_LIA	483034	0.162108	0.235411	0.602481
I20630_d	BA-N	M	2175.0	England_MIA_LIA	65524	0.193817	0.259771	0.546412
I20631	BA-N	F	2175.0	England_MIA_LIA	799421	0.190059	0.253592	0.556349
I20634	BA-N	M	2175.0	England_MIA_LIA	56107	0.154326	0.262130	0.583544
I20982	BA-N	M	2176.0	England_MIA_LIA	712177	0.175513	0.312990	0.511498
I20983	BA-N	F	2176.0	England_MIA_LIA	642211	0.187876	0.313142	0.498982
I20984	BA-N	F	2176.0	England_MIA_LIA	725503	0.171484	0.326769	0.501746
I20985	BA-N	F	2176.0	England_MIA_LIA	606538	0.168928	0.308044	0.523028
I20986	BA-N	F	2176.0	England_MIA_LIA	685847	0.166413	0.310796	0.522791
I20987	BA-N	M	2176.0	England_MIA_LIA	415921	0.173597	0.313554	0.512849
I20988	BA-N	M	2225.0	England_MIA_LIA	728671	0.192714	0.291131	0.516156
I20989	BA-N	M	2173.0	England_MIA_LIA	761368	0.191662	0.301278	0.507061
I21271	BA-N	F	2200.0	England_MIA_LIA	890247	0.190210	0.324298	0.485492
I21272	BA-N	M	2200.0	England_MIA_LIA	766870	0.184938	0.287760	0.527302
I21274	BA-N	F	2200.0	England_MIA_LIA	872604	0.171516	0.325961	0.502522
I21275	BA-N	F	2231.0	England_MIA	874883	0.204867	0.322572	0.472561
I21277	BA-N	M	2225.0	England_MIA	831666	0.174048	0.275530	0.550422
I21307	BA-N	M	2117.0	England_MIA_LIA	347425	0.169808	0.284208	0.545984
I21308	BA-N	M	2058.0	England_MIA_LIA	365842	0.167789	0.265180	0.567031
I21309	BA-N	M	2165.0	England_MIA_LIA	827674	0.169109	0.312578	0.518314
I21310	BA-N	F	2115.0	England_MIA_LIA	807211	0.167852	0.289728	0.542420
I21311	BA-N	F	2078.0	England_MIA_LIA	808244	0.176231	0.319905	0.503864
I21312	BA-N	M	2096.0	England_MIA_LIA	772427	0.161557	0.341778	0.496665
I21313	BA-N	M	2165.0	England_MIA_LIA	798826	0.175853	0.331761	0.492386
I21314	BA-N	F	2095.0	England_MIA_LIA	802473	0.163013	0.319939	0.517048
I19037	BA-N	F	2200.0	England_MIA_LIA_highEEF	45468	0.170252	0.385709	0.444039
I13681	EF	M	2175.0	England_MIA_LIA_lc	5984	0.230193	0.356477	0.413331
I16387	BA-S	M	2050.0	England_MIA_LIA_lc	4727	0.228152	0.299985	0.471863
I16390	BA-S	F	2050.0	England_MIA_LIA_lc	14317	0.132639	0.324054	0.543307
I19655_d	BA-N	F	2200.0	England_MIA_LIA_lc	14658	0.171453	0.291197	0.537349
I12792	BA-N	F	2200.0	England_MIA_LIA_mother.I12793	667022	0.179431	0.252180	0.568389
I20632	BA-N	M	2175.0	England_MIA_LIA_o	456182	0.179721	0.268171	0.552108
I12779	BA-N	F	2225.0	England_MIA_lowEEF	877299	0.139623	0.236490	0.623887
I14378	BA-N	F	2264.0	England_MIA_lowEEF	786899	0.166179	0.230573	0.603248
I0518	EF-ADMIX	M	5180.0	England_N	44209	0.206330	0.793660	0.000010
I0519	EF-ADMIX	M	5180.0	England_N	85916	0.240352	0.759638	0.000010
I0520	EF-ADMIX	M	5180.0	England_N	16594	0.275981	0.724009	0.000010
I14326	EF-ADMIX	F	4908.0	England_N	796806	0.227109	0.772881	0.000010
I16463	EF-ADMIX	M	5700.0	England_N	487724	0.220048	0.779942	0.000010
I2605	EF-ADMIX	F	5397.0	England_N	609182	0.239044	0.760946	0.000010
I2606	EF-ADMIX	M	5065.0	England_N	664050	0.229674	0.770316	0.000010
I3005	EF-ADMIX	F	5657.0	England_N	650837	0.233417	0.766573	0.000010
I3040	EF-ADMIX	M	5525.0	England_N	172109	0.211294	0.788696	0.000010
I3068	EF-ADMIX	M	5533.0	England_N	561215	0.232426	0.767564	0.000010
I5366	EF-ADMIX	F	5516.0	England_N	568387	0.216502	0.783488	0.000010
I5374	EF-ADMIX	M	4480.0	England_N	39093	0.220188	0.778268	0.001543
I5387	EF-ADMIX	M	4850.0	England_N	316107	0.225209	0.774781	0.000010
I6746	EF-ADMIX	F	5526.0	England_N	592821	0.228936	0.771054	0.000010
I6747	EF-ADMIX	M	5528.0	England_N	820702	0.198417	0.801573	0.000010
I6750	EF-ADMIX	M	5650.0	England_N	399357	0.214212	0.785778	0.000010
I6751	EF-ADMIX	F	5650.0	England_N	717793	0.247961	0.752029	0.000010
I6753	EF-ADMIX	M	5305.0	England_N	735301	0.240759	0.759231	0.000010
I6755	EF-ADMIX	M	5528.0	England_N	411539	0.226428	0.773562	0.000010
I6757	EF-ADMIX	M	5493.0	England_N	800482	0.237339	0.762651	0.000010
I6759	EF-ADMIX	M	5527.0	England_N	756173	0.249696	0.750294	0.000010
I6760	EF-ADMIX	M	5781.0	England_N	526141	0.232085	0.767905	0.000010
I6761	EF-ADMIX	F	5525.0	England_N	534096	0.228411	0.771579	0.000010
I6762	EF-ADMIX	M	5700.0	England_N	588350	0.254421	0.745569	0.000010
I3039	EF-ADMIX	M	5525.0	England_N_1d.rel.I6761	129185	0.221162	0.778828	0.000010
I3039.SG	EF-ADMIX	M	5525.0	England_N_1d.rel.I6761.SG	129612	0.221853	0.778137	0.000010
I12439	EF-ADMIX	M	5600.0	England_N_Megalithic	888097	0.239850	0.760140	0.000010
I12440	EF-ADMIX	M	5600.0	England_N_Megalithic	692958	0.232760	0.767230	0.000010
I13888	EF-ADMIX	F	5600.0	England_N_Megalithic	798524	0.228719	0.771271	0.000010
I13889	EF-ADMIX	F	5624.0	England_N_Megalithic	832588	0.216774	0.783216	0.000010
I13890	EF-ADMIX	M	5600.0	England_N_Megalithic	807869	0.224401	0.775589	0.000010
I13891	EF-ADMIX	M	5526.0	England_N_Megalithic	712946	0.227747	0.772243	0.000010
I13892	EF-ADMIX	M	5677.0	England_N_Megalithic	757353	0.215391	0.784599	0.000010
I13893	EF-ADMIX	M	5517.0	England_N_Megalithic	865674	0.211550	0.788440	0.000010
I13896	EF-ADMIX	F	5486.0	England_N_Megalithic	648854	0.195254	0.804736	0.000010
I13897	EF-ADMIX	M	5600.0	England_N_Megalithic	792769	0.229437	0.770553	0.000010
I13898	EF-ADMIX	M	5569.0	England_N_Megalithic	991673	0.181344	0.818646	0.000010
I13899	EF-ADMIX	M	5600.0	England_N_Megalithic	979587	0.214268	0.785722	0.000010
I20821	EF-ADMIX	M	5486.0	England_N_Megalithic	1083245	0.185631	0.814359	0.000010
I30293	EF-ADMIX	F	5575.0	England_N_Megalithic	1054531	0.204881	0.778279	0.016841
I30299	EF-ADMIX	M	5575.0	England_N_Megalithic	1033183	0.207793	0.792197	0.000010
I30302	EF-ADMIX	F	5575.0	England_N_Megalithic	654590	0.210886	0.789104	0.000010
I13895	EF-ADMIX	M	5600.0	England_N_Megalithic_father.I20821.son.I21390	1019190	0.193136	0.806854	0.000010
I21390	EF-ADMIX	F	5630.0	England_N_Megalithic_mother.I21388.mother.I13895	827951	0.230382	0.769608	0.000010
I2611	BA-N	M	4939.0	England_N_o	274277	0.181630	0.211372	0.606998
I3035	BA-N	M	5700.0	England_N_o	659500	0.209607	0.290176	0.500217
I6748	BA-S	M	5813.0	England_N_o	21094	0.189436	0.543370	0.267194
I3019	BA-N	M	5150.0	England_N_oSteppe	36644	0.164425	0.322346	0.513229
I4949	EF-ADMIX	M	5417.0	England_N	75311	0.243428	0.756562	0.000010
I3040.SG	EF-ADMIX	M	5525.0	England_N.SG	173643	0.209263	0.790727	0.000010
I5387.SG	EF-ADMIX	M	4850.0	England_N.SG	363018	0.226430	0.773560	0.000010
I6746.SG	EF-ADMIX	F	5526.0	England_N.SG	882696	0.221731	0.778259	0.000010
I6747.SG	EF-ADMIX	M	5528.0	England_N.SG	869762	0.196591	0.803399	0.000010
I6750.SG	EF-ADMIX	M	5650.0	England_N.SG	460076	0.213100	0.786890	0.000010
I6751.SG	EF-ADMIX	F	5650.0	England_N.SG	940351	0.241692	0.758298	0.000010
I6753.SG	EF-ADMIX	M	5305.0	England_N.SG	895693	0.238083	0.761907	0.000010
I6755.SG	EF-ADMIX	M	5528.0	England_N.SG	484855	0.222398	0.777592	0.000010
I6760.SG	EF-ADMIX	M	5781.0	England_N.SG	715555	0.221999	0.777991	0.000010
I6762.SG	EF-ADMIX	M	5700.0	England_N.SG	612328	0.251996	0.747994	0.000010
SED001_noUDG	BA-N	F	1200.0	England_Norfolk_AngloSaxon_Emedieval	21322	0.127728	0.253006	0.619267
SED007_noUDG	BA-N	M	1200.0	England_Norfolk_AngloSaxon_EMedieval	98240	0.151788	0.194448	0.653764
SED011_noUDG	BA-S	M	1200.0	England_Norfolk_AngloSaxon_Emedieval	27186	0.147089	0.288655	0.564255
EAS006_noUDG	BA-N	M	1200.0	England_Saxon	714250	0.125268	0.329986	0.544746
HAD009	BA-N	M	1200.0	England_Saxon	756285	0.155285	0.237564	0.607151
HAD012	BA-N	F	1200.0	England_Saxon	888191	0.157714	0.286757	0.555529
HAD014	BA-N	F	1200.0	England_Saxon	900414	0.169102	0.203253	0.627645
HAD016	BA-N	M	1200.0	England_Saxon	740755	0.178397	0.207856	0.613747
HAD017	BA-N	M	1200.0	England_Saxon	861702	0.166032	0.220002	0.613966
HAD018_noUDG	BA-N	M	1200.0	England_Saxon	795229	0.145245	0.289607	0.565147
LAK001_noUDG	BA-N	M	1200.0	England_Saxon	879294	0.161580	0.200171	0.638249
LAK002_noUDG	BA-N	M	1200.0	England_Saxon	899566	0.161377	0.232999	0.605623
LAK003_noUDG	BA-N	M	1200.0	England_Saxon	735795	0.159513	0.234870	0.605617
LAK004_noUDG	BA-N	M	1200.0	England_Saxon	746133	0.186592	0.195760	0.617648
LAK005_noUDG	BA-N	F	1200.0	England_Saxon	794109	0.160828	0.196213	0.642959
LAK006_noUDG	BA-N	M	1200.0	England_Saxon	837196	0.159266	0.192448	0.648286
LAK007_noUDG	BA-N	M	1200.0	England_Saxon	886651	0.153630	0.232339	0.614031
LAK008_noUDG	BA-N	F	1200.0	England_Saxon	687625	0.187802	0.204432	0.607766
LAK009_noUDG	BA-N	M	1200.0	England_Saxon	835397	0.164471	0.211412	0.624117
LAK010_noUDG	BA-N	M	1200.0	England_Saxon	791339	0.161875	0.269907	0.568218
LAK011_noUDG	BA-N	F	1200.0	England_Saxon	867861	0.159540	0.233570	0.606890
LAK012_noUDG	BA-N	F	1200.0	England_Saxon	870324	0.149269	0.251009	0.599722
LAK013_noUDG	BA-N	M	1200.0	England_Saxon	763643	0.177462	0.220400	0.602138
LAK014_noUDG	BA-N	F	1200.0	England_Saxon	691119	0.164727	0.207406	0.627867
LAK015_noUDG	BA-N	M	1200.0	England_Saxon	746427	0.161789	0.206246	0.631965
OAI008	BA-N	M	1200.0	England_Saxon	878097	0.156902	0.257864	0.585234
OAI009	BA-N	M	1200.0	England_Saxon	846583	0.142824	0.241851	0.615325
OAI010	BA-N	F	1200.0	England_Saxon	809694	0.150196	0.190418	0.659386
OAI011	BA-N	F	1200.0	England_Saxon	885593	0.156986	0.217374	0.625639
OAI012	BA-N	M	1200.0	England_Saxon	825880	0.154752	0.249905	0.595343
OAI013	BA-N	M	1200.0	England_Saxon	826887	0.173415	0.219128	0.607457
OAI015	BA-N	F	1200.0	England_Saxon	780175	0.181546	0.238806	0.579648
OAI016	BA-N	F	1400.0	England_Saxon	736722	0.153972	0.277475	0.568553
OAI017	BA-N	F	1200.0	England_Saxon	387023	0.160528	0.246280	0.593192
POH003	BA-N	M	1200.0	England_Saxon	719699	0.183022	0.208011	0.608967
POH004	BA-N	F	1200.0	England_Saxon	762672	0.164557	0.240270	0.595173
POH005	BA-N	F	1200.0	England_Saxon	653232	0.181838	0.270459	0.547703
POH007	BA-N	F	1200.0	England_Saxon	612382	0.158890	0.269907	0.571203
POH008	BA-N	M	1200.0	England_Saxon	756344	0.176668	0.237327	0.586005
POH009	BA-N	M	1200.0	England_Saxon	725166	0.172829	0.226215	0.600956
SED004	BA-N	F	1200.0	England_Saxon	717651	0.165908	0.250867	0.583225
SED006	BA-N	M	1200.0	England_Saxon	255771	0.151560	0.203193	0.645246
SED012_noUDG	BA-N	F	1200.0	England_Saxon	143392	0.139267	0.349665	0.511068
SED013	BA-N	F	1200.0	England_Saxon	700789	0.156914	0.223664	0.619422
